strategy text;item
schauen dass man so viel gibt wie einem selbst guttut  ;4
Ich strenge mich noch mehr an;4
Ich sage mir, dass ich gut bin;4
Ich hoere nicht auf sie;4
Ich konfrontiere sie und sage ihnen meine Meinung und wie ich mich fuehle;4
Ich entspanne mich und atme durch;4
Ich wechsle das Team > liebere Mitspieler;4
Ich laestere auch ueber sie;4
Ich gewinne ein Spiel;4
Ich sage es dem Teamleiter;4
Ich rede mit Freunden darueber > zweite MEinung;4
Ich lasse meine Wut aus  ;4
Ich konfrontiere sie damit.;4
Ich ignoriere es solange ich mein Bestes gebe.;4
Ich frage sie, wie ich es besser machen koennte.;4
Ich uebe alleine nach dem Training weiter;4
Solange mein Trainer nichts sagt, ignoriere ich sie.;4
Ich beruhige mich bevor ich aus Wut etwas falsches sage und rede dann mit ihnen;4
Ich ueberlege, ob ich ein guter Spieler bin & wenn ja, kann mir ihre Meinung egal sein;4
ich distanziere mich von diesen negativen Leuten;4
ich frage, warum sie mir das nicht selbst sagen, wenn sie (konstruktive) Kritik haben;4
ich rede auch schlecht ueber sie;4
ich kritisiere, dass solche Aussagen nicht dem Teamgeist entsprechen;4
ich muss nicht der/die Beste sein, solange es mir Spass macht;4
Die Person zur Rede stellen;4
Beim nächsten Training extra gut spielen;4
Es einfach ignorieren;4
Mit Freunden/anderen Mitspielern darüber reden;4
Wenn es stimmt, besser werden;4
ich frage die Mitspieler was das soll;4
ich greife ebenfalls Mitspieler verbal an;4
ich rechtfertige mich;4
ich suche Fehler an meinen Mitspielern;4
ich trainiere härter um mich zu beweisen;4
ich wechsle das Team;4
ich wechsle die Sportart;4
Sich noch mehr bemühen;4
Ärger/Wut/Zorn in übermässige Motivation umwandeln;4
Zeigen, beweisen, dass das nicht der Fall ist;4
Offen nach ihrer Meinung +. Begründung dafür zu (er)fragen;4
Zusätzlich trainieren;4
Sich Gedanken um das Problemlösen der Situation herum zu machen;4
Ihr Meinung respektieren;4
Darüber mit Freunden, Familie reden;4
ich rede in meinem Kopf die Person schlecht;4
ich sage mir das mir der Sport bzw. Leistung eh nicht so wichtig ist;4
ich trainiere härter;4
ich überprüfe die Aussage mit der Realität und akzeptiere die Wahrheit;4
ich höre auf zu dem Sport zu gehen;4
ich beschwere mich beim Trainer über diese Person bzw. deren unfreundl. Verhalten;4
ich konfrontiere die Person ;4
Ich tue so als wäre ich nicht verärgert.;4
Ich sage ihm, dass er ein Pisser ist.;4
Ich trainiere um besser zu werden;4
aus dem Team aussteigen;4
versuchen, mich zu verbessern;4
nicht darauf hören/es vergessen;4
ihnen sagen, dass es mich verletzt;4
mich ärgern, es ihnen aber nicht sagen;4
jemand anderen um Rat fragen;4
Ich frage sie, warum sie so denken und bitte um Besserungsvorschläge.;4
Ich raste aus und brüll sie an;4
Ich fahre wütend nach Hause und beklage mich bei meiner Familie;4
Ich esse aus Frust eine Tafel Schokolade;4
Ich evaluiere ob solche Menschen dann überhaupt die Richtigen für mein Wohlbefinden sind;4
Ich geb tag ein, tag aus;4
mehr trainieren;4
sich seine Fähigkeiten klar machen;4
mit ihnen vergleichen;4
Gründe für diese Einstellung von ihnen finden;4
es auf die persönliche Beziehung beziehen, nicht auf den Skill;4
klar machen, dass man über jeden sowas sagt;4
sie lächerlich machen in einem Spiel durch mehr Skill;4
Ich wende mich an den Coach und frage um seine ehrliche Beurteilung.;4
Ich achte nicht auf sie und versuche mein bestes zu geben.;4
Ich frage in die Mannschaft ob es an meinem Verhalten oder an meiner Spielweise liegt.;4
Ich schliesse mich mit dem Kapitan zusammen und bitte um konstruktives Feedback.;4
Ich werfe das Handtuch;4
Ich wechsle die Mannschaft;4
Ich mache weiter wie bisher;4
Ich versuche mich zu bessern;4
Ich wechsele Sportart;4
Trainer fragen, was ich besser machen kann;4
Einfach so weitermachen, Sport ist Spass;4
Etwas kaputt machen;4
Team wechseln;4
Darüber mit Mitspielern reden;4
Darauf fokussieren was man selbst über sich denkt;4
die Kritik annehmen und nach *** fragen um sich zu bessern;4
in besagter Situation den Ärger visuell bündeln (z.B. in geballter Faust und loslassen > Mentalfreiheit);4
Reflektieren, weshalb es einen ärgert (weil es nicht stimmt vs. gebe ich ihnen recht?);4
aus Verbesserung fokussieren > worin kann ich mich bessern, meine Qualität zeigen?;4
Meine guten vs. schlechten Punkte aufschreiben und vergleichen ;4
Ich spreche sie darauf an;4
Ich trainiere härter;4
Ich frage sie um Rat;4
Ich verlasse das Team;4
Ich beschwere mich beim Captain;4
Ich richte mich an Freunde;4
Ich frage mich, ob ich wirklich so schlecht bin;4
Ich suche mir ein neues Team;4
Ich probiere eine neue Sportart aus;4
Mehr trainieren;4
Mitspieler/in zur Rede stellen;4
Reflektieren was der Wahrheit entspricht;4
Mitspieler schlecht reden;4
Sportteam wechseln;4
Aufhören Sport zu machen;4
Meditieren;4
mich mit Freunden darüber aufregen;4
Team verlassen;4
Bewusst machen wie egal das eigentlich ist;4
bewusst machen, wie unsportlich das Verhalten ist;4
Ansprechen;4
nach Tipps fragen;4
üben um zu zeigen, dass sie im Unrecht sind;4
vermutlich ein bisschen weinen;4
laute Musik hören;4
ablenken - Buch;4
Lernen > ablenken;4
Anderen Sport machen;4
über Talente/Begabungen nachdenken;4
Sie kritisieren;4
Die Situation beim Training ansprechen;4
hinterfragen, ab ich ein guter Spieler bin;4
nicht mehr zum Training erscheinen;4
Mitspieler/in zur Rede stellen;4
Wahrheitsgehalt der Anfrage prüfen: Bin ich ein guter Spieler?;4
mehr/öfter trainieren;4
andere Mitspieler/innen um Meinung fragen;4
Sport wechseln > Team aufgeben;4
sich ablenken (Bücher, Filme/Serien);4
Mit Trainer/in reden;4
Ich wechsle in ein anderes Team;4
Ich höre auf, den Sport zu betreiben;4
Ich ignoriere die Aussagen meiner Mitspieler/innen;4
Ich versuche mich in dem Sport zu verbessern;4
Ich spreche mit dem Trainer darüber;4
Ich spreche meine Mitspieler/innen darauf an;4
ich frage nach dem Gründen für die Annahme;4
ich rede mit meinem Sportteam > sie sollen es mich nächstes Mal ins Gesicht sagen;4
wenn ich auch denke, dass ich schlecht bin, überlege ich vielleicht aufzuhören;4
ich rede mit meinen Trainern;4
ich rede mit meinen Eltern, was sie dazu sagen, dass ich anscheinend schlecht bin;4
Mitspieler konfrontieren;4
Aussagen ignorieren;4
sich aussprechen;4
härter trainieren & Gegenteil beweisen;4
neues Team suchen;4
Konflikt dem Trainer melden;4
sie zu einem Duell herausfordern;4
Ich spreche die anderen darauf an.;4
Ich verlasse das Team und suche mir ein neues.;4
Ich äussere meine Wut dem Team.;4
Ich verbessere meine Fähigkeiten.;4
Ich beschwere mich bei dem Trainer.;4
Ich führe mir meine Stärken vor Augen.;4
verlasse das Team;4
höre auf diesen Sport zu machen;4
wechsle das Team;4
versuch mich zu verbessern;4
spreche sie direkt an was das soll;4
frage sie was ich verbessern soll;4
petze es dem Trainer;4
bin passiv-aggressiv gegen diese MitspielerInnen;4
interessiert mich nicht;4
beschimpfe sie;4
verbreite Gerüchte über sie;4
sage sie spielen schlecht;4
spiele extra schlecht;4
sie zur Rede stellen;4
sich beim Training anstrengen um zu beweisen was man kann;4
es als Ansporn nehmen härter zu trainieren & sich zu verbessern;4
den Trainer nach Tipps fragen;4
sich bei Freunden darüber aufregen;4
 Frust durch körperliche Aktivität abbauen;4
mit Mitspielern über ihr Verhalten & Emotionen sprechen;4
(noch) mehr trainieren und besser werden;4
ihnen in Zukunft zeigen, wie gut man wirklich ist;4
Verein wechseln;4
sich mit anderen aus Team anfreunden;4
häufiger zusammen trainieren;4
Verärgerung bei aussenstehenden Freunden Luft machen;4
einreden, dass Mitspieler einfach unsympathische Menschen sind;4
Frust in Alkohol ertränken;4
Ich verlasse das Team und suche mir ein weniger anspruchsvolles;4
Ich frage mach, warum ich keine gute Spieler/in bin und wie ich mich verbessern kann;4
Ich trainiere mehr und öfter;4
Ich frage die anderen Mitspieler, ob sie das auch so wahrnehmen;4
Fragen was sie zu dieser Einschätzung bewegt;4
Den anderen ebenfalls unzulänglichkeiten an den Kopf werfen;4
Das Team verlassen;4
härter trainieren;4
Meditieren;4
Abwägen ob konstruktive Kritik (Energieinput) wirksam sein kann;4
Ignorieren;4
Sportteam wechseln;4
Sport wechseln;4
Sport beenden (abhängig von der Realität ob man obj. gut ist oder nicht);4
Akzeptieren;4
Viel Glück wünschen;4
Ich beweise ihn, dass ich ein guter Spieler bin;4
Ich trainiere noch härter als zuvor;4
Ich rede mit ihm/stelle in zur Rede;4
Ich ignoriere ihn;4
Ich spreche diese Personen darauf an.;4
Ich rede mit dem Schiedsrichter darüber.;4
Ich versuche das zu ignorieren u. vertraute auf mein Können.;4
Ich trainiere, um besser zu werden;4
Ich sehe andere Dinge, die ich besser kann;4
Ich steige aus de Team aus;4
Ich gehe feiern, treffe mich mit Freunden, die mich aufmuntern;4
Ich suche mir eine andere Sportart, de ich vielleicht besser kann;4
Fehler sind der Weg zum Erfolg;4
Solange ich es gern mache, soll mich das nicht weiter stören;4
Auf mich besinnen, eigene Fähigkeiten vor Augen halten;4
Tief durchatmen;4
Augen schliessen;4
Problem mit ihnen offen ansprechen;4
Mit anderen der Vorfall reden;4
Laufen gehen;4
Ablenken, was Lustiges machen;4
Freunde treffen;4
Familie treffen;4
Kritik annehmen, fragen was ich besser machen kann;4
Härter trainieren fürs Sportteam;4
Katze streicheln;4
Gut essen gehen;4
Was Schönes unternehmen;4
meinen Ärger den anderen mitteilen, Gründe erfragen;4
üble Gerüche über sie verbreiten;4
akzeptieren & das Sportteam verlassen;4
auf meine Bedürfnisse schauen & dann entscheiden, ob ich weitermachen will;4
mehr trainieren;4
Tipps von den anderen holen;4
neue Sportart finden;4
das Gesagte als hilfreiche Kritik aufnehmen;4
Mitspieler auf ihre Aussage anreden;4
Ärger in Motivation umwandeln;4
andere Mitspieler nach eigener Leistung fragen;4
Ich konfrontiere & frage nach dem Grund.;4
Ich frage andere Mitglieder, was sie denken.;4
Ich strenge mich umso mehr im Training an.;4
Ich rufe eine Freundin an und rege mich auf.;4
Ich sehe mir meine letzten Erfolge an.;4
Ich frage den Coach, was ich verbessern kann.;4
Ich verlasse das Team;4
Ich konfrontiere meine Mitspieler/innen;4
Ich arbeite daran, mich zu verbessern;4
Ich bespreche mich mit dem Trainer, um den Gruppengeist durch Training zu verbessern;4
Ich fordere meine Mitspieler zu einem direkten Wettbewerb;4
Ich verlasse das Team;4
Ich bin traurig;4
Ich trainiere härter;4
Ich sage auch schlechtes über die anderen;4
Ich frage Mitspieler um Verbesserungstipps;4
Ich ignoriere die Meldungen;4
Ich mag sie nicht mehr und gehe ihnen aus dem Weg;4
Ich sehe ein, dass ich schlecht bin;4
Ich erinnere mich an Dinge, in denen ich gut bin;4
Ich beschwere mich beim Trainerr;4
Mit dem Teamkollegen reden;4
Mit dem Teamkollegen streiten;4
Das Team verlassen;4
Trainieren gehen;4
Es Freunden erzählen;4
ich konfrontiere den Freund;4
ich distanziere mich von dem Freund;4
ich trainiere, um besser zu werden;4
ich steige aus dem Team aus;4
ich höre nicht auf das, was der Freund gesagt hat;4
ich kündige dem Freund die Freundschaft;4
ich lasse mir von meinem Freund helfen, um besser zu werden;4
ich suche mir eine andere Form der körperlichen Betätigung, bei der ich nach meinen eigenen Regeln spielen kann.;4
Ich trainiere härter, um diesen Mitspieler vom Gegenteil zu überzeugen;4
Frage mal nach warum, wenn Gründe schlüssig sind akzeptiere ich sie und schau ob sie noch Lust haben mit mir zu trainieren: wenn „ja“ alles wieder gut und probier mein bestes;4
wenn „nein“ höre ich auf mit ihnen zu spielen;4
mehr trainieren, um Fähigkeiten zu verbessern;4
Verein wechseln;4
an andere eigene positive Attribute denken;4
Unterstützung bei Freunden suchen;4
aus dem Team austreten;4
mich mit Freunden treffen und Zeit verbringen;4
trainieren;4
mich einem anderen Team anschliessen;4
mir ein anderes Hobby suchen;4
Atmen und Musik zur Beruhigung;4
mit dem Team streiten;4
dem Team sagen, dass mich das verletzt;4
mich beim Couch beschweren;4
Mache mir nichts daraus.;4
Konfrontiere Mitspieler wieso sie das behaupten.;4
Hole mir Verbesserungsvorschläge.;4
Suche mir ein anderes Team. (möglicher weise etwas leichter);4
Trainiere härter.;4
Suche mir anderen Sport.;4
Zu ihnen gehen und fragen was ich verbessern sollte;4
Aus dem Team aussteigen;4
Versuchen eigene Fehler zu erkennen;4
Abwiegen ob de Aussage auf Fakten oder Emotionen basiert;4
Ablenken und nicht daran denken;4
Jemand anderen um seine Meinung fragen;4
Ich frage sie, wo sie Verbesserungspotenzial sehen;4
Ich reflektiere darüber, wo sie recht haben könnten;4
Ich versuche mich zu verbessern;4
Ich nehme es als Ansporn;4
Zusätzliches Training;4
Team verlassen;4
Gespräche von Mitspieler nicht beachten;4
Sich bewusst sein, dass man andere Fähigkeiten hat;4
Sich für anderes Team bewerben;4
Anderes Hobby suchen;4
Mitspielern sagen, dass Verhalten verärgert;4
Coach berichten;4
Mich bei Freunden darüber aufregen;4
mit dem Sport aufhören;4
mich fragen warum sie das sagen;4
mich ablenken;4
vielleicht steckt verbesserungspotential dahinter;4
über meine Fähigkeiten reflektieren;4
Ich werde mich abreagieren und meine Wut rauslassen (nicht in ihrer Gegenwart);4
Ich werde härter trainieren und versuchen ihnen zu beweisen, das sie sich geirrt haben;4
Ich versuche die ganze Sache zu ignorieren;4
Ich führe mir vor Augen, dass ich Sport nur zum Spass mache und man nicht in allem gut sein kann;4
Ich diskutiere mit ihnen darüber.;4
Ich führe mir meine Stärken in anderen Bereichen vor Augen;4
Vertrauter Person von Situation erzählen;4
Aktivität in der man gut ist (Selbstwert aufbauen);4
Verhältnisse nüchtern einschätzen: ist Mitspieler wirklich besserer Spieler? > wenn ja: rational sehen;4
> wenn nein: Bewusstsein Spott sollte mich nicht erreichen;4
Ich arbeite an meinen Fähigkeiten/trainiere mehr;4
Ich werde mir meines eigenen Potentials im Sport bewusst u. akzeptiere;4
Ich frage mich, ob mir die Meinung anderer wichtig genug ist, um verärgert zu bleiben;4
Ich frage, wieso sie das denkten.;4
Ich frage sie, was ich ihrer Meinung nach besser machen könnte;4
Ich drücke meinen Ärger über das „Hinterrücks-Gerede“ aus;4
Ich sage, dass das (3) nicht ok ist und den Teamgeist nicht fördert.;4
Falls es nicht besser wird, verlasse ich das Team.;4
Ich trainiere härter, um meine Leistung noch mehr zu steigern;4
Ich verlasse das team;4
Ich spreche mit meinen Mitspieler/innen;4
Ich spreche mit dem Trainer;4
Ich versuche die Situation umzudrehen indem ich über eine/n in meinen Augen schlechtere/n Mitspieler lästere;4
ich suche das Gespräch;4
ich überlege mir selbst, warum sie das gesagt haben;4
ich meide den Kontakt mit den Mitspielern;4
ich suche mir ein neues Hobby;4
ich wechsle das Team;4
ich hör sofort und für immer auf mit Sport;4
ich fange einen Streit an und behaupte, sie wären selber so schlechte Spieler;4
ich rufe deren Eltern an;4
ich spiele beim nächsten Spiel total gegen meine Mitspieler;4
ich geb ihnen den Ball nicht mehr ab;4
Konfrontiere MitspielerInnen;4
versuche Performance zu verbessern;4
bei Freunden auslassen;4
Pause vom Sport machen;4
Ablenkung;4
Sportteam verlassen;4
nachdenken warum sie das sagen;4
Nach Tipps fragen um bessere zu werden.;4
Mir in Erinnerung rufen worin ich besser/gut bin.;4
Mehr trainieren.;4
Meinen Kollegen sagen, dass sie mich verletzt haben damit.;4
Mir eine neue Sportart suchen.;4
Mit einer Freundin darüber reden.;4
Mir in Erinnerung rufen warum ich den Sport eigentlich mache/trotzdem mag.;4
Mir Strategien für das Spiel überlegen.;4
Mit Spieler darauf ansprechen;4
härter trainieren;4
das Team verlassen;4
mit dem Coach darüber reden;4
mit Freunden/Familie darüber reden;4
Mitspieler einfach ignorieren;4
Mitspielern beweisen, dass man kein schlechter Spieler ist;4
nicht mehr mitspielen;4
auf Mitspieler sauer sein;4
Mitspieler ignorieren;4
Mitspieler ansprechen warum sie das sagen;4
trainieren und mich verbessern;4
traurig sein und mir selbst Schuld geben;4
Mitspieler fragen wie ich mich verbessern kann;4
Tutorials im Internet anschauen um mich zu verbessern;4
Medikamente (Drogen) zur Leistungssteigerung nehmen;4
mich rächen und auch schlecht über sie reden;4
ein besserer Spieler werden;4
mein können so anzunehmen wie es ist;4
mir zu denken, das Empfinden sei immer subjektiv;4
mehr trainieren;4
mit mehr Ehrgeiz an das Spiel rangehen;4
meinen Mitspielern mitteilen, dass sie hiermit meine Gefühle verletzt hat;4
ein aufschlussreiches Gespräch mit meinen Mitspielern führen meine Kenntnisse;4
